time,resultDescription
2025-06-13T08:57:32.8174275Z,"2025-06-13 08:57:32,733 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-13T09:08:28.8221819Z,"2025-06-13 09:08:28,822 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-13T09:09:23.0536979Z,"2025-06-13 09:09:23,053 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-13T09:12:46.4018385Z,"2025-06-13 09:12:46,400 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-13T09:32:01.0464918Z,"2025-06-13 09:32:00,745 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-13T09:51:30.800979Z,"2025-06-13 09:51:30,753 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-13T10:57:14.1187326Z,"2025-06-13 10:57:14,068 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-13T11:17:33.209644Z,"2025-06-13 11:17:33,160 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-13T11:43:15.427136Z,"2025-06-13 11:43:14,761 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-13T13:42:25.3424958Z,"2025-06-13 13:42:23,640 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-13T13:42:49.5764928Z,"2025-06-13 13:42:49,576 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-13T13:43:17.3486644Z,"2025-06-13 13:43:17,348 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T06:31:26.6734032Z,"2025-06-16 06:31:26,400 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T07:04:07.5997641Z,"2025-06-16 07:04:07,387 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T07:05:00.6206822Z,"2025-06-16 07:05:00,619 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T07:17:01.1976923Z,"2025-06-16 07:17:01,192 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T07:19:24.6542115Z,"2025-06-16 07:19:24,652 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T07:38:59.0885681Z,"2025-06-16 07:38:59,087 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T08:21:30.3222922Z,"2025-06-16 08:21:30,254 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T08:22:14.8906246Z,"2025-06-16 08:22:14,887 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T08:23:02.0592138Z,"2025-06-16 08:23:02,051 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T08:35:49.0646459Z,"2025-06-16 08:35:49,031 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T08:39:41.2442756Z,"2025-06-16 08:39:41,244 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T08:43:21.7430014Z,"2025-06-16 08:43:21,735 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T08:43:48.7038264Z,"2025-06-16 08:43:48,703 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T08:48:13.416937Z,"2025-06-16 08:48:13,416 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-16T08:59:15.5467864Z,"2025-06-16 08:59:15,546 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T09:14:39.4202197Z,"2025-06-16 09:14:39,399 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T09:15:06.5888414Z,"2025-06-16 09:15:06,588 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T09:16:05.3323742Z,"2025-06-16 09:16:05,332 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T09:17:39.7048812Z,"2025-06-16 09:17:39,695 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T09:24:08.6902558Z,"2025-06-16 09:24:08,690 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T09:31:20.2467774Z,"2025-06-16 09:31:20,245 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T09:32:27.0201271Z,"2025-06-16 09:32:26,988 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T09:41:09.8820626Z,"2025-06-16 09:41:09,881 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T09:52:04.2736585Z,"2025-06-16 09:52:04,234 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T09:56:49.4244091Z,"2025-06-16 09:56:49,424 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T09:58:08.3823552Z,"2025-06-16 09:58:08,376 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T10:07:46.433425Z,"2025-06-16 10:07:46,424 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T11:50:05.9823123Z,"2025-06-16 11:50:05,938 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T11:50:54.6325661Z,"2025-06-16 11:50:54,631 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T11:56:42.742001Z,"2025-06-16 11:56:42,733 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T12:14:26.6224702Z,"2025-06-16 12:14:26,598 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T12:15:24.5430636Z,"2025-06-16 12:15:24,542 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T12:21:24.2707384Z,"2025-06-16 12:21:24,270 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T12:44:53.1797311Z,"2025-06-16 12:44:53,179 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T12:46:47.5943013Z,"2025-06-16 12:46:47,594 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T12:52:18.4028114Z,"2025-06-16 12:52:18,383 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T12:53:16.520519Z,"2025-06-16 12:53:16,513 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T12:54:40.8524173Z,"2025-06-16 12:54:40,850 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T13:12:58.0665148Z,"2025-06-16 13:12:58,035 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T13:28:38.5020966Z,"2025-06-16 13:28:38,501 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-16T13:34:27.8263965Z,"2025-06-16 13:34:27,036 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:12:36.2699847Z,"2025-06-16 14:12:36,226 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:13:05.254844Z,"2025-06-16 14:13:05,253 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:14:16.5330025Z,"2025-06-16 14:14:16,532 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:14:38.7092622Z,"2025-06-16 14:14:38,709 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:15:12.0823585Z,"2025-06-16 14:15:12,082 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:17:21.454641Z,"2025-06-16 14:17:21,453 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-16T14:22:32.7823211Z,"2025-06-16 14:22:32,782 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:23:18.1196537Z,"2025-06-16 14:23:18,119 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-16T14:30:29.0050598Z,"2025-06-16 14:30:29,004 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T06:05:06.0438812Z,"2025-06-17 06:05:06,018 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-17T06:53:59.4702436Z,"2025-06-17 06:53:59,437 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:14:48.0793485Z,"2025-06-17 07:14:48,065 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:15:06.9133314Z,"2025-06-17 07:15:06,913 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:16:52.7075013Z,"2025-06-17 07:16:52,707 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:17:38.7618187Z,"2025-06-17 07:17:38,759 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:19:00.7859094Z,"2025-06-17 07:19:00,785 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-17T07:23:06.9108286Z,"2025-06-17 07:23:06,851 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T07:25:46.6911203Z,"2025-06-17 07:25:46,687 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T08:03:49.2448388Z,"2025-06-17 08:03:49,215 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T08:33:31.2310381Z,"2025-06-17 08:33:31,169 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T08:43:07.8838615Z,"2025-06-17 08:43:07,883 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-17T08:51:23.1816625Z,"2025-06-17 08:51:23,180 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T08:52:17.9803227Z,"2025-06-17 08:52:17,979 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T08:52:41.8704633Z,"2025-06-17 08:52:41,869 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T09:02:36.2931006Z,"2025-06-17 09:02:36,292 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T09:17:03.0241679Z,"2025-06-17 09:17:03,023 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T09:30:44.8902765Z,"2025-06-17 09:30:44,888 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T09:37:50.0356364Z,"2025-06-17 09:37:50,035 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T09:53:55.4685504Z,"2025-06-17 09:53:55,404 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T10:01:14.7444308Z,"2025-06-17 10:01:14,741 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T11:38:04.1746653Z,"2025-06-17 11:38:04,106 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T11:46:02.1375893Z,"2025-06-17 11:46:02,136 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T11:57:48.9536739Z,"2025-06-17 11:57:48,925 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-17T12:16:36.9322566Z,"2025-06-17 12:16:36,929 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T12:17:03.93793Z,"2025-06-17 12:17:03,937 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-17T12:24:04.8503856Z,"2025-06-17 12:24:04,850 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-17T12:32:55.4540146Z,"2025-06-17 12:32:55,453 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T12:38:24.9030948Z,"2025-06-17 12:38:24,901 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T13:05:46.2553626Z,"2025-06-17 13:05:46,227 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T13:30:24.0949739Z,"2025-06-17 13:30:24,058 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-17T14:26:06.9893736Z,"2025-06-17 14:26:06,965 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-17T14:27:12.5609904Z,"2025-06-17 14:27:12,560 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-17T15:31:21.6977653Z,"2025-06-17 15:31:21,618 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T04:28:03.7461506Z,"2025-06-18 04:28:03,742 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T05:21:38.3878625Z,"2025-06-18 05:21:38,376 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T05:41:40.9614965Z,"2025-06-18 05:41:40,913 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:02:40.7041535Z,"2025-06-18 06:02:40,703 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T06:03:41.8797309Z,"2025-06-18 06:03:41,877 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T06:16:17.243666Z,"2025-06-18 06:16:15,553 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:18:38.5188575Z,"2025-06-18 06:18:38,514 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:29:00.7218363Z,"2025-06-18 06:29:00,721 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:30:03.6701482Z,"2025-06-18 06:30:03,670 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T06:31:27.6329834Z,"2025-06-18 06:31:27,632 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:32:30.2519979Z,"2025-06-18 06:32:30,249 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:33:24.3191408Z,"2025-06-18 06:33:24,314 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:34:40.9405226Z,"2025-06-18 06:34:40,935 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T06:35:10.7825934Z,"2025-06-18 06:35:10,781 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T06:35:23.3315371Z,"2025-06-18 06:35:23,321 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T06:41:15.4714942Z,"2025-06-18 06:41:15,471 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T06:57:59.7700163Z,"2025-06-18 06:57:59,760 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T06:59:15.9239939Z,"2025-06-18 06:59:15,919 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T07:02:51.6251454Z,"2025-06-18 07:02:51,623 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T07:03:30.5772189Z,"2025-06-18 07:03:30,575 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T07:03:36.1946874Z,"2025-06-18 07:03:36,191 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T07:08:26.0789119Z,"2025-06-18 07:08:26,078 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T07:09:39.217353Z,"2025-06-18 07:09:39,214 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T07:30:20.0069345Z,"2025-06-18 07:30:20,003 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T07:36:00.8443831Z,"2025-06-18 07:36:00,841 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T07:39:53.7900898Z,"2025-06-18 07:39:53,789 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T07:40:09.0811163Z,"2025-06-18 07:40:09,080 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T08:26:51.0290605Z,"2025-06-18 08:26:50,953 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T09:22:57.8113596Z,"2025-06-18 09:22:57,775 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T09:54:05.280561Z,"2025-06-18 09:54:05,259 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T09:54:39.8507102Z,"2025-06-18 09:54:39,844 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T10:12:38.5451673Z,"2025-06-18 10:12:38,544 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T10:24:18.0008491Z,"2025-06-18 10:24:18,000 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T10:28:27.6109341Z,"2025-06-18 10:28:27,610 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T10:30:49.2226222Z,"2025-06-18 10:30:49,222 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T10:31:37.9641043Z,"2025-06-18 10:31:37,963 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-18T10:35:27.6966763Z,"2025-06-18 10:35:27,689 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T11:34:22.0363174Z,"2025-06-18 11:34:22,001 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-18T11:47:54.1935648Z,"2025-06-18 11:47:54,178 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T13:17:54.280832Z,"2025-06-18 13:17:54,198 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T14:13:51.3826279Z,"2025-06-18 14:13:51,260 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-18T14:15:42.6153677Z,"2025-06-18 14:15:42,615 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-19T10:07:32.4597336Z,"2025-06-19 10:07:32,458 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-19T15:19:06.5652373Z,"2025-06-19 15:19:06,477 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-20T07:02:51.1502766Z,"2025-06-20 07:02:51,141 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-20T07:04:41.8032808Z,"2025-06-20 07:04:41,802 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-20T07:57:06.5125892Z,"2025-06-20 07:57:06,426 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-20T08:02:40.525792Z,"2025-06-20 08:02:40,524 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-20T15:41:22.975502Z,"2025-06-20 15:41:22,950 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-21T09:01:00.7037455Z,"2025-06-21 09:01:00,698 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-21T09:02:51.384989Z,"2025-06-21 09:02:51,384 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-21T09:03:19.878123Z,"2025-06-21 09:03:19,877 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-21T09:03:48.7540528Z,"2025-06-21 09:03:48,753 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
