time,resultDescription
2025-07-24T10:29:40.1037329Z,"2025-07-24 10:29:40,091 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-24T11:08:26.8059509Z,"2025-07-24 11:08:26,795 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T11:09:19.5199949Z,"2025-07-24 11:09:19,519 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T11:10:25.0598863Z,"2025-07-24 11:10:25,054 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T11:51:39.4202625Z,"2025-07-24 11:51:39,419 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T11:53:25.6591265Z,"2025-07-24 11:53:25,647 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T11:57:27.3921635Z,"2025-07-24 11:57:27,392 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-24T12:04:29.4551192Z,"2025-07-24 12:04:29,434 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:06:38.0489969Z,"2025-07-24 12:06:38,028 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T12:15:43.8371148Z,"2025-07-24 12:15:43,836 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T12:16:23.8095796Z,"2025-07-24 12:16:23,803 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:16:35.3564389Z,"2025-07-24 12:16:35,356 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T12:17:10.1819657Z,"2025-07-24 12:17:10,141 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:18:46.2637729Z,"2025-07-24 12:18:46,254 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:23:39.9249041Z,"2025-07-24 12:23:39,917 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T12:24:04.8000677Z,"2025-07-24 12:24:04,793 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:25:17.3502849Z,"2025-07-24 12:25:17,350 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:25:57.658657Z,"2025-07-24 12:25:57,656 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T12:41:48.9620133Z,"2025-07-24 12:41:48,936 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:43:25.0394227Z,"2025-07-24 13:43:24,980 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:44:16.8648777Z,"2025-07-24 13:44:16,864 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:44:51.3106224Z,"2025-07-24 13:44:51,310 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:45:44.1527665Z,"2025-07-24 13:45:44,152 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:46:15.6462967Z,"2025-07-24 13:46:15,645 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:46:22.4274911Z,"2025-07-24 13:46:22,427 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T13:49:45.3963511Z,"2025-07-24 13:49:45,392 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T14:07:22.9572468Z,"2025-07-24 14:07:22,957 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-24T14:08:10.2340028Z,"2025-07-24 14:08:10,233 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-24T14:17:18.7992046Z,"2025-07-24 14:17:18,739 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-24T14:20:06.6095222Z,"2025-07-24 14:20:06,599 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-24T14:31:27.9225232Z,"2025-07-24 14:31:27,922 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-24T14:32:04.9107775Z,"2025-07-24 14:32:04,903 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-24T14:38:08.983516Z,"2025-07-24 14:38:08,965 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-24T14:38:28.8414229Z,"2025-07-24 14:38:28,841 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-24T14:56:34.4018322Z,"2025-07-24 14:56:34,384 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-24T20:00:39.5043482Z,"2025-07-24 20:00:39,504 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-24T20:03:24.1366811Z,"2025-07-24 20:03:24,136 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T05:18:31.5540272Z,"2025-07-25 05:18:31,553 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T05:19:59.6063043Z,"2025-07-25 05:19:59,606 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T05:21:37.6520701Z,"2025-07-25 05:21:37,651 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T05:29:31.2423992Z,"2025-07-25 05:29:31,133 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T06:11:23.9389302Z,"2025-07-25 06:11:23,938 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T06:12:30.5270859Z,"2025-07-25 06:12:30,505 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T06:33:41.996719Z,"2025-07-25 06:33:41,996 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T06:35:50.9279017Z,"2025-07-25 06:35:50,922 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T06:51:21.1577363Z,"2025-07-25 06:51:21,157 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T06:51:36.0933342Z,"2025-07-25 06:51:36,092 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T07:32:43.3509309Z,"2025-07-25 07:32:43,350 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T07:38:42.3946538Z,"2025-07-25 07:38:42,365 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T08:00:07.674965Z,"2025-07-25 08:00:07,674 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T08:01:37.0951044Z,"2025-07-25 08:01:37,094 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T08:03:13.2474065Z,"2025-07-25 08:03:13,247 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T08:28:25.4193569Z,"2025-07-25 08:28:25,320 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T08:31:31.4421369Z,"2025-07-25 08:31:31,433 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T08:49:39.0169631Z,"2025-07-25 08:49:39,016 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T09:08:25.3605572Z,"2025-07-25 09:08:25,360 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T09:10:30.0776868Z,"2025-07-25 09:10:30,068 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T09:19:40.0855849Z,"2025-07-25 09:19:40,085 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T09:50:39.0395687Z,"2025-07-25 09:50:39,026 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T10:13:15.3932641Z,"2025-07-25 10:13:15,392 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-25T10:49:41.7150942Z,"2025-07-25 10:49:41,700 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-25T11:52:01.5152737Z,"2025-07-25 11:52:01,514 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-25T11:54:32.2153564Z,"2025-07-25 11:54:32,215 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-25T12:11:42.4323452Z,"2025-07-25 12:11:42,432 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-25T12:19:06.3941875Z,"2025-07-25 12:19:06,392 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-25T13:51:43.6048704Z,"2025-07-25 13:51:43,604 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-25T13:51:55.7311986Z,"2025-07-25 13:51:55,730 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-25T13:53:38.6379707Z,"2025-07-25 13:53:38,637 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-25T15:19:13.5901169Z,"2025-07-25 15:19:13,512 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T05:49:37.1130669Z,"2025-07-28 05:49:37,112 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T05:49:54.312595Z,"2025-07-28 05:49:54,311 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T05:53:14.6691055Z,"2025-07-28 05:53:14,669 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T05:57:28.7201159Z,"2025-07-28 05:57:28,719 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T05:58:12.6722118Z,"2025-07-28 05:58:12,672 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T05:58:33.3601283Z,"2025-07-28 05:58:33,352 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T06:24:26.7830179Z,"2025-07-28 06:24:26,782 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T06:30:04.3381023Z,"2025-07-28 06:30:04,306 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T06:48:58.7159725Z,"2025-07-28 06:48:58,714 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T06:49:51.730516Z,"2025-07-28 06:49:51,730 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T06:54:25.5705829Z,"2025-07-28 06:54:25,570 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T07:11:19.0606455Z,"2025-07-28 07:11:19,038 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T07:11:40.1858852Z,"2025-07-28 07:11:40,185 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T07:12:08.2714175Z,"2025-07-28 07:12:08,271 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T07:34:29.0439999Z,"2025-07-28 07:34:29,042 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T07:42:11.5350837Z,"2025-07-28 07:42:11,534 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T07:53:08.3459006Z,"2025-07-28 07:53:08,345 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T07:58:19.3560139Z,"2025-07-28 07:58:19,345 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T08:38:31.9726649Z,"2025-07-28 08:38:31,962 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T09:07:54.5962543Z,"2025-07-28 09:07:54,581 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T09:12:35.3464471Z,"2025-07-28 09:12:35,346 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T09:17:43.5473207Z,"2025-07-28 09:17:43,546 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T10:00:51.028225Z,"2025-07-28 10:00:51,028 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T10:00:54.8694786Z,"2025-07-28 10:00:54,869 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T10:02:14.6342419Z,"2025-07-28 10:02:14,583 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T10:23:28.5786421Z,"2025-07-28 10:23:28,578 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T10:23:57.2674932Z,"2025-07-28 10:23:57,267 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T11:10:26.5079179Z,"2025-07-28 11:10:26,500 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T11:11:08.7093016Z,"2025-07-28 11:11:08,699 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T11:26:35.4374137Z,"2025-07-28 11:26:35,437 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T11:34:08.9287579Z,"2025-07-28 11:34:08,928 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T11:42:34.3339754Z,"2025-07-28 11:42:34,333 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T11:43:40.1974411Z,"2025-07-28 11:43:40,197 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T11:49:17.0039279Z,"2025-07-28 11:49:17,003 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T12:16:17.3362153Z,"2025-07-28 12:16:17,318 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T12:42:21.6896937Z,"2025-07-28 12:42:21,618 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T12:42:24.3424008Z,"2025-07-28 12:42:24,335 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T13:34:58.0816914Z,"2025-07-28 13:34:58,081 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T13:35:11.3869608Z,"2025-07-28 13:35:11,386 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T13:35:38.0555761Z,"2025-07-28 13:35:38,036 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T13:36:30.0407571Z,"2025-07-28 13:36:30,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T13:42:27.9131229Z,"2025-07-28 13:42:27,912 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T13:42:49.5609913Z,"2025-07-28 13:42:49,540 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T13:48:07.6530002Z,"2025-07-28 13:48:07,637 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T13:51:14.5658879Z,"2025-07-28 13:51:14,565 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T14:02:52.1805072Z,"2025-07-28 14:02:52,180 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T14:21:09.3989039Z,"2025-07-28 14:21:09,388 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T14:35:34.249372Z,"2025-07-28 14:35:34,247 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-28T14:35:58.488626Z,"2025-07-28 14:35:58,488 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T14:49:27.5339855Z,"2025-07-28 14:49:27,533 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T14:50:21.8103382Z,"2025-07-28 14:50:21,802 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-28T14:50:48.1747745Z,"2025-07-28 14:50:48,172 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-28T14:56:46.4939118Z,"2025-07-28 14:56:46,492 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:05:43.6191673Z,"2025-07-28 15:05:43,575 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:15:25.0581945Z,"2025-07-28 15:15:25,057 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-28T15:17:22.2473918Z,"2025-07-28 15:17:22,220 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: workspaces | Search Mode: internet"
2025-07-28T15:17:35.445976Z,"2025-07-28 15:17:35,443 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:17:39.6770853Z,"2025-07-28 15:17:39,676 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: workspaces | Search Mode: internet"
2025-07-28T15:18:56.3965788Z,"2025-07-28 15:18:56,393 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:35:31.7722101Z,"2025-07-28 15:35:31,754 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:38:37.8255394Z,"2025-07-28 15:38:37,823 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:39:09.4154951Z,"2025-07-28 15:39:09,414 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T15:44:54.6517479Z,"2025-07-28 15:44:54,641 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T15:49:19.4729744Z,"2025-07-28 15:49:19,463 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-28T15:52:56.8623617Z,"2025-07-28 15:52:56,858 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-28T15:53:18.3510439Z,"2025-07-28 15:53:17,560 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-29T05:41:23.2323577Z,"2025-07-29 05:41:23,232 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:53:09.6653738Z,"2025-07-29 05:53:09,665 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:54:29.4339757Z,"2025-07-29 05:54:29,433 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:54:47.0681298Z,"2025-07-29 05:54:47,056 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:54:55.3730179Z,"2025-07-29 05:54:55,372 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:55:06.6328754Z,"2025-07-29 05:55:06,632 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T05:55:12.871747Z,"2025-07-29 05:55:12,871 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T06:12:00.1588343Z,"2025-07-29 06:12:00,158 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-29T06:33:29.676511Z,"2025-07-29 06:33:29,666 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T06:35:33.9253726Z,"2025-07-29 06:35:33,925 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-29T06:35:53.2037052Z,"2025-07-29 06:35:53,198 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T06:36:03.1404694Z,"2025-07-29 06:36:03,140 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T06:36:26.9928398Z,"2025-07-29 06:36:26,986 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-29T06:36:28.8903535Z,"2025-07-29 06:36:28,888 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-29T06:37:35.4241708Z,"2025-07-29 06:37:35,423 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
