time,resultDescription
2025-10-23T14:07:39.0329951Z,"2025-10-23 14:07:39,032 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-23T14:12:24.2285078Z,"2025-10-23 14:12:24,228 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-23T15:06:42.1945054Z,"2025-10-23 15:06:42,194 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T15:22:55.1829858Z,"2025-10-23 15:22:55,182 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T15:23:32.0080937Z,"2025-10-23 15:23:32,007 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T16:56:25.0519096Z,"2025-10-23 16:56:25,051 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T16:58:09.9864313Z,"2025-10-23 16:58:09,985 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T17:00:48.6263657Z,"2025-10-23 17:00:48,626 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T17:04:37.8024424Z,"2025-10-23 17:04:37,802 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T17:08:12.4028999Z,"2025-10-23 17:08:12,402 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T17:11:44.2855364Z,"2025-10-23 17:11:44,285 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T20:28:53.9173393Z,"2025-10-23 20:28:53,916 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T20:43:55.4880102Z,"2025-10-23 20:43:55,487 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T20:54:38.5637059Z,"2025-10-23 20:54:38,563 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T21:23:27.684295Z,"2025-10-23 21:23:27,684 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T21:27:17.0532363Z,"2025-10-23 21:27:17,051 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T21:30:00.8437229Z,"2025-10-23 21:30:00,843 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T21:37:30.1512572Z,"2025-10-23 21:37:30,150 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T05:48:47.6313927Z,"2025-10-24 05:48:47,603 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T06:06:06.1501141Z,"2025-10-24 06:06:06,149 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T07:09:20.1060155Z,"2025-10-24 07:09:20,105 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:23:58.296387Z,"2025-10-24 07:23:58,294 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:24:42.7763316Z,"2025-10-24 07:24:42,776 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:34:00.8821861Z,"2025-10-24 07:34:00,881 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:35:48.603748Z,"2025-10-24 07:35:48,603 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:36:43.1560957Z,"2025-10-24 07:36:43,155 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T07:48:12.5926385Z,"2025-10-24 07:48:12,592 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T07:53:48.745653Z,"2025-10-24 07:53:48,745 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T07:56:19.5199132Z,"2025-10-24 07:56:19,519 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T08:04:15.9768736Z,"2025-10-24 08:04:15,976 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T08:25:45.1927052Z,"2025-10-24 08:25:45,188 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T09:00:28.1394922Z,"2025-10-24 09:00:28,137 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T09:03:57.6822387Z,"2025-10-24 09:03:57,680 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T09:11:49.039146Z,"2025-10-24 09:11:49,037 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T09:12:14.013063Z,"2025-10-24 09:12:14,005 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T09:16:04.3833161Z,"2025-10-24 09:16:04,382 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T09:34:09.9876762Z,"2025-10-24 09:34:09,987 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-24T09:40:44.2469762Z,"2025-10-24 09:40:44,246 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T10:02:40.1609316Z,"2025-10-24 10:02:40,159 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T10:41:29.0527159Z,"2025-10-24 10:41:29,052 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T11:12:19.755786Z,"2025-10-24 11:12:19,755 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-24T11:39:22.1431053Z,"2025-10-24 11:39:22,142 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T11:43:11.552366Z,"2025-10-24 11:43:11,552 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T11:45:40.8198837Z,"2025-10-24 11:45:40,819 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T11:54:54.2097759Z,"2025-10-24 11:54:54,209 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T11:58:22.4215802Z,"2025-10-24 11:58:22,421 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:05:16.0164874Z,"2025-10-24 12:05:16,016 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:11:35.0943602Z,"2025-10-24 12:11:35,094 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:13:08.4086063Z,"2025-10-24 12:13:08,408 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:31:40.02977Z,"2025-10-24 12:31:40,029 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:34:25.78498Z,"2025-10-24 12:34:25,784 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:34:40.3571499Z,"2025-10-24 12:34:40,356 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:35:33.5230042Z,"2025-10-24 12:35:33,522 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:44:44.2418924Z,"2025-10-24 12:44:44,240 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:45:47.9550112Z,"2025-10-24 12:45:47,953 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:47:53.0144944Z,"2025-10-24 12:47:53,013 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T12:53:39.6540328Z,"2025-10-24 12:53:39,653 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T12:54:09.533955Z,"2025-10-24 12:54:09,533 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-24T14:24:36.1492595Z,"2025-10-24 14:24:36,148 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T15:05:08.9417403Z,"2025-10-24 15:05:08,941 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T15:07:01.2505021Z,"2025-10-24 15:07:01,250 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-24T15:08:44.4970305Z,"2025-10-24 15:08:44,496 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-25T07:20:41.4974873Z,"2025-10-25 07:20:41,497 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-25T15:42:37.0503599Z,"2025-10-25 15:42:37,050 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T06:39:13.4338626Z,"2025-10-27 06:39:13,433 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T06:43:34.6689957Z,"2025-10-27 06:43:34,668 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T06:56:12.5624326Z,"2025-10-27 06:56:12,561 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T06:59:24.2528605Z,"2025-10-27 06:59:24,252 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T07:10:17.3982278Z,"2025-10-27 07:10:17,397 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T07:10:46.3805182Z,"2025-10-27 07:10:46,380 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T07:18:59.6123667Z,"2025-10-27 07:18:59,612 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T07:19:43.0961389Z,"2025-10-27 07:19:43,089 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-27T08:01:55.0718797Z,"2025-10-27 08:01:55,071 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-27T08:16:48.6967833Z,"2025-10-27 08:16:48,696 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T09:16:10.7472657Z,"2025-10-27 09:16:10,747 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:17:17.7072216Z,"2025-10-27 09:17:17,706 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:36:51.3868616Z,"2025-10-27 09:36:51,386 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:52:07.6125145Z,"2025-10-27 09:52:07,612 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:52:59.1019538Z,"2025-10-27 09:52:59,100 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:56:21.1886424Z,"2025-10-27 09:56:21,188 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T09:57:04.062518Z,"2025-10-27 09:57:04,062 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T10:10:11.9760351Z,"2025-10-27 10:10:11,969 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T10:21:36.0049452Z,"2025-10-27 10:21:36,004 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T10:39:49.3617885Z,"2025-10-27 10:39:49,361 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T10:40:31.8569093Z,"2025-10-27 10:40:31,848 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T10:41:57.7998959Z,"2025-10-27 10:41:57,799 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T12:11:27.4253601Z,"2025-10-27 12:11:27,425 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T12:38:40.793488Z,"2025-10-27 12:38:40,793 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T12:49:25.5942172Z,"2025-10-27 12:49:25,593 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T12:50:40.08558Z,"2025-10-27 12:50:40,085 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T12:46:09.6243509Z,"2025-10-27 12:46:09,624 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T13:01:56.8702881Z,"2025-10-27 13:01:56,869 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T13:02:55.9163357Z,"2025-10-27 13:02:55,916 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T13:07:03.5691999Z,"2025-10-27 13:07:03,566 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T13:09:32.4939258Z,"2025-10-27 13:09:32,493 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-27T13:11:13.8680719Z,"2025-10-27 13:11:13,867 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T13:08:05.3135758Z,"2025-10-27 13:08:05,312 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-27T13:23:03.1931928Z,"2025-10-27 13:23:03,192 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-27T13:48:45.6410838Z,"2025-10-27 13:48:45,640 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T13:50:36.3911905Z,"2025-10-27 13:50:36,390 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:01:20.1094709Z,"2025-10-27 14:01:20,109 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:01:36.8199926Z,"2025-10-27 14:01:36,818 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:00:47.9830109Z,"2025-10-27 14:00:47,982 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T14:02:40.1513841Z,"2025-10-27 14:02:40,151 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:05:17.7928942Z,"2025-10-27 14:05:17,792 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:06:53.8546089Z,"2025-10-27 14:06:53,854 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:08:31.6706401Z,"2025-10-27 14:08:31,669 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:10:01.1457482Z,"2025-10-27 14:10:01,145 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T14:15:40.913988Z,"2025-10-27 14:15:40,913 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:19:02.858587Z,"2025-10-27 14:19:02,858 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T14:24:43.5083445Z,"2025-10-27 14:24:43,508 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-27T14:26:40.8692979Z,"2025-10-27 14:26:40,868 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T15:00:27.9121269Z,"2025-10-27 15:00:27,911 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-27T15:00:45.6043097Z,"2025-10-27 15:00:45,603 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T15:02:55.8146001Z,"2025-10-27 15:02:55,814 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T15:03:49.7537768Z,"2025-10-27 15:03:49,753 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-27T15:05:53.7472953Z,"2025-10-27 15:05:53,746 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T15:07:45.2711218Z,"2025-10-27 15:07:45,270 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T15:22:08.821436Z,"2025-10-27 15:22:08,820 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T15:26:17.76979Z,"2025-10-27 15:26:17,769 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T15:28:07.688523Z,"2025-10-27 15:28:07,688 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-27T15:27:41.7918896Z,"2025-10-27 15:27:41,790 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T15:29:42.8541855Z,"2025-10-27 15:29:42,853 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T15:46:59.3823016Z,"2025-10-27 15:46:59,381 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T15:47:44.1622344Z,"2025-10-27 15:47:44,161 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T16:01:09.6594876Z,"2025-10-27 16:01:09,659 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:11:16.0456576Z,"2025-10-27 16:11:16,045 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:32:30.570274Z,"2025-10-27 16:32:30,568 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:43:26.7188693Z,"2025-10-27 16:43:26,718 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:44:24.0756981Z,"2025-10-27 16:44:24,075 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:48:02.1380483Z,"2025-10-27 16:48:02,136 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:54:05.208019Z,"2025-10-27 16:54:05,207 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T16:58:32.7053094Z,"2025-10-27 16:58:32,699 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T17:11:16.8515265Z,"2025-10-27 17:11:16,851 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-27T17:19:27.1890823Z,"2025-10-27 17:19:27,188 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-27T21:18:05.0697071Z,"2025-10-27 21:18:05,069 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T06:58:34.2813523Z,"2025-10-28 06:58:34,281 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T06:58:53.359958Z,"2025-10-28 06:58:53,359 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T07:52:10.8615245Z,"2025-10-28 07:52:10,861 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T08:55:01.0306879Z,"2025-10-28 08:55:01,030 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T09:21:45.3451524Z,"2025-10-28 09:21:45,344 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T09:25:53.5046629Z,"2025-10-28 09:25:53,504 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T09:39:02.0258492Z,"2025-10-28 09:39:02,025 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T09:49:18.6537178Z,"2025-10-28 09:49:18,653 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T09:59:07.5652781Z,"2025-10-28 09:59:07,565 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T10:12:22.9768115Z,"2025-10-28 10:12:22,976 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:13:51.393935Z,"2025-10-28 10:13:51,393 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:19:55.9988988Z,"2025-10-28 10:19:55,993 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T10:31:54.3910735Z,"2025-10-28 10:31:54,390 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:36:37.3190185Z,"2025-10-28 10:36:37,318 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T10:39:15.7800761Z,"2025-10-28 10:39:15,779 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
