time,resultDescription
2025-05-15T06:42:53.0467273Z,"2025-05-15 06:42:53,046 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-15T07:05:16.2654386Z,"2025-05-15 07:05:16,244 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T07:07:16.3760008Z,"2025-05-15 07:07:16,375 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T07:31:14.3489633Z,"2025-05-15 07:31:14,331 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T08:17:27.4302233Z,"2025-05-15 08:17:27,352 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-05-15T08:19:57.3331817Z,"2025-05-15 08:19:57,333 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-05-15T08:21:07.6469345Z,"2025-05-15 08:21:06,164 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T08:50:05.0339071Z,"2025-05-15 08:50:05,002 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T08:56:13.4845897Z,"2025-05-15 08:56:13,482 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T09:03:00.0102926Z,"2025-05-15 09:02:59,992 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T09:06:07.4556698Z,"2025-05-15 09:06:07,453 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T09:10:35.4457862Z,"2025-05-15 09:10:35,443 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T09:22:39.6746054Z,"2025-05-15 09:22:39,614 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T09:43:21.1003068Z,"2025-05-15 09:43:21,074 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T09:51:35.8081292Z,"2025-05-15 09:51:35,803 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T09:57:27.8718154Z,"2025-05-15 09:57:27,871 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T09:57:46.0574529Z,"2025-05-15 09:57:46,049 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T09:58:04.4546911Z,"2025-05-15 09:58:04,454 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T09:59:57.5769392Z,"2025-05-15 09:59:57,576 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T10:05:35.4314332Z,"2025-05-15 10:05:35,429 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T10:57:39.5745186Z,"2025-05-15 10:57:39,517 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T10:58:11.6877444Z,"2025-05-15 10:58:11,687 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-15T11:14:55.6242597Z,"2025-05-15 11:14:55,585 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-15T11:15:30.053133Z,"2025-05-15 11:15:30,053 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T11:21:29.2221449Z,"2025-05-15 11:21:29,222 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T11:32:54.8151048Z,"2025-05-15 11:32:54,799 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T11:37:30.9881288Z,"2025-05-15 11:37:29,269 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T11:40:39.2889977Z,"2025-05-15 11:40:39,286 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T11:50:32.2799717Z,"2025-05-15 11:50:32,270 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-15T11:58:13.479799Z,"2025-05-15 11:58:13,479 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T13:40:24.2051439Z,"2025-05-15 13:40:24,164 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-15T13:45:37.2822334Z,"2025-05-15 13:45:37,282 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T13:47:22.038814Z,"2025-05-15 13:47:22,038 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T13:53:04.901313Z,"2025-05-15 13:53:04,900 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T13:56:14.1623641Z,"2025-05-15 13:56:14,162 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T14:14:16.4639759Z,"2025-05-15 14:14:16,442 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-15T14:14:36.6936421Z,"2025-05-15 14:14:36,693 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-15T14:23:53.4532249Z,"2025-05-15 14:23:53,449 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-15T14:26:51.7248778Z,"2025-05-15 14:26:51,714 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-15T14:44:11.2322057Z,"2025-05-15 14:44:11,211 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-15T14:47:32.5016777Z,"2025-05-15 14:47:32,491 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-15T20:09:14.4888695Z,"2025-05-15 20:09:12,923 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-15T20:09:47.9896909Z,"2025-05-15 20:09:47,989 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T04:11:52.7222011Z,"2025-05-16 04:11:52,635 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T04:18:48.931857Z,"2025-05-16 04:18:48,931 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:19:43.4205497Z,"2025-05-16 04:19:43,420 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:21:30.5650106Z,"2025-05-16 04:21:30,564 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:22:08.5065765Z,"2025-05-16 04:22:08,498 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:22:26.3722139Z,"2025-05-16 04:22:26,372 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:22:51.2023161Z,"2025-05-16 04:22:51,202 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:23:05.6314713Z,"2025-05-16 04:23:05,629 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:24:02.2584031Z,"2025-05-16 04:24:02,258 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T04:26:40.4891328Z,"2025-05-16 04:26:40,488 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T05:50:10.2423038Z,"2025-05-16 05:50:08,965 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T05:51:27.5201499Z,"2025-05-16 05:51:27,516 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T05:54:55.4031172Z,"2025-05-16 05:54:55,400 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T05:58:06.8656774Z,"2025-05-16 05:58:06,865 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T06:04:04.6123108Z,"2025-05-16 06:04:04,602 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T06:13:04.3267346Z,"2025-05-16 06:13:04,326 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T06:14:44.3368567Z,"2025-05-16 06:14:44,329 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T06:16:28.6322882Z,"2025-05-16 06:16:28,631 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T06:17:09.5510476Z,"2025-05-16 06:17:09,541 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T06:26:44.6461277Z,"2025-05-16 06:26:44,646 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T06:53:36.8857233Z,"2025-05-16 06:53:36,867 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T07:18:44.2242281Z,"2025-05-16 07:18:44,183 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T07:32:04.2317573Z,"2025-05-16 07:32:04,201 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T07:49:40.9488674Z,"2025-05-16 07:49:40,948 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T07:56:23.1820487Z,"2025-05-16 07:56:23,171 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T07:57:23.505708Z,"2025-05-16 07:57:23,505 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T07:58:31.0979884Z,"2025-05-16 07:58:31,097 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T08:08:02.2340021Z,"2025-05-16 08:08:02,224 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:13:02.809712Z,"2025-05-16 08:13:02,809 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:26:11.0992444Z,"2025-05-16 08:26:11,034 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T08:28:30.0221918Z,"2025-05-16 08:28:30,021 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T08:29:22.706619Z,"2025-05-16 08:29:22,704 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T08:40:34.038994Z,"2025-05-16 08:40:33,149 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:41:15.1593249Z,"2025-05-16 08:41:15,149 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:42:43.0186948Z,"2025-05-16 08:42:43,008 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:42:59.773571Z,"2025-05-16 08:42:59,773 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:44:15.3286203Z,"2025-05-16 08:44:15,328 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:45:27.3082388Z,"2025-05-16 08:45:27,304 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T08:50:47.8570103Z,"2025-05-16 08:50:45,281 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:06:10.1925519Z,"2025-05-16 09:06:09,347 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:07:30.7454203Z,"2025-05-16 09:07:30,745 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:08:09.0940157Z,"2025-05-16 09:08:09,093 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:09:04.4394305Z,"2025-05-16 09:09:04,439 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:10:16.5913219Z,"2025-05-16 09:10:16,591 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:14:38.316269Z,"2025-05-16 09:14:38,315 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T09:15:52.8642072Z,"2025-05-16 09:15:52,863 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:16:50.6483072Z,"2025-05-16 09:16:50,646 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:17:09.7412953Z,"2025-05-16 09:17:09,741 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:21:48.7019936Z,"2025-05-16 09:21:48,699 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:23:34.7890092Z,"2025-05-16 09:23:34,788 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:24:30.5878408Z,"2025-05-16 09:24:30,586 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:43:06.8784511Z,"2025-05-16 09:43:06,878 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T09:43:23.2452822Z,"2025-05-16 09:43:23,243 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T09:43:23.8239507Z,"2025-05-16 09:43:23,817 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T10:04:29.751626Z,"2025-05-16 10:04:29,720 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T10:15:52.7364403Z,"2025-05-16 10:15:52,736 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:04:30.9036446Z,"2025-05-16 11:04:30,821 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-16T11:04:52.7534346Z,"2025-05-16 11:04:52,751 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:05:31.5877947Z,"2025-05-16 11:05:31,584 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:06:47.2816363Z,"2025-05-16 11:06:47,281 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T11:07:04.7385599Z,"2025-05-16 11:07:04,738 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T11:21:23.2727991Z,"2025-05-16 11:21:23,252 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:29:15.2601068Z,"2025-05-16 11:29:15,259 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T11:32:36.1891074Z,"2025-05-16 11:32:36,189 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-16T11:42:02.5461845Z,"2025-05-16 11:42:02,544 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:42:20.3533004Z,"2025-05-16 11:42:20,353 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T11:54:56.470147Z,"2025-05-16 11:54:56,442 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T12:06:59.2486237Z,"2025-05-16 12:06:59,248 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T12:10:51.5488984Z,"2025-05-16 12:10:51,548 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T12:16:25.3380703Z,"2025-05-16 12:16:25,327 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T13:22:03.4156908Z,"2025-05-16 13:22:03,413 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-16T13:22:17.2309413Z,"2025-05-16 13:22:17,201 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-16T13:22:49.7429517Z,"2025-05-16 13:22:49,742 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-16T16:26:19.6572584Z,"2025-05-16 16:26:19,627 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-17T13:11:58.3281223Z,"2025-05-17 13:11:58,267 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-17T13:44:05.4939335Z,"2025-05-17 13:44:03,849 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-17T14:14:37.8296601Z,"2025-05-17 14:14:37,792 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-17T14:15:15.1305914Z,"2025-05-17 14:15:15,128 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-17T17:21:53.7286748Z,"2025-05-17 17:21:53,653 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-18T09:02:21.3625228Z,"2025-05-18 09:02:21,349 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-18T13:15:14.7951938Z,"2025-05-18 13:15:14,788 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-18T14:41:09.4565869Z,"2025-05-18 14:41:09,445 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T06:05:04.3571201Z,"2025-05-19 06:05:04,192 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T06:08:57.3530916Z,"2025-05-19 06:08:57,352 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T07:51:34.4184791Z,"2025-05-19 07:51:34,400 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T08:41:18.1279862Z,"2025-05-19 08:41:18,104 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-19T09:07:59.2894834Z,"2025-05-19 09:07:59,201 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-19T09:46:16.3274169Z,"2025-05-19 09:46:16,288 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T09:49:06.5698092Z,"2025-05-19 09:49:06,569 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T09:50:21.3929027Z,"2025-05-19 09:50:21,373 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T10:41:57.7896007Z,"2025-05-19 10:41:57,699 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-19T11:36:53.3908133Z,"2025-05-19 11:36:53,357 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-19T12:01:20.2755773Z,"2025-05-19 12:01:20,222 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:02:19.8531579Z,"2025-05-19 12:02:19,846 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:06:04.8004748Z,"2025-05-19 12:06:04,800 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:08:31.1876653Z,"2025-05-19 12:08:31,187 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:09:06.9460016Z,"2025-05-19 12:09:06,945 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:14:20.4700444Z,"2025-05-19 12:14:20,469 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:38:59.7136092Z,"2025-05-19 12:38:59,676 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:40:26.3522493Z,"2025-05-19 12:40:26,330 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:42:09.3352153Z,"2025-05-19 12:42:09,335 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:52:04.9731959Z,"2025-05-19 12:52:04,973 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:52:55.3772229Z,"2025-05-19 12:52:55,377 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-19T12:53:20.1923687Z,"2025-05-19 12:53:20,192 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:56:25.7043206Z,"2025-05-19 12:56:25,699 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T12:56:42.7747821Z,"2025-05-19 12:56:42,745 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T14:10:32.562389Z,"2025-05-19 14:10:32,510 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T14:18:33.0482537Z,"2025-05-19 14:18:33,047 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
